"Data_Source","Sample_ID","Pathology","Gender","Super_Population","Population"
"1000 Genomes","HG04239","Control","Male","SAS","ITU"
"1000 Genomes","HG03713","Control","Male","SAS","ITU"
"1000 Genomes","HG03722","Control","Female","SAS","ITU"
"1000 Genomes","HG03727","Control","Male","SAS","ITU"
"1000 Genomes","HG03772","Control","Female","SAS","ITU"
"1000 Genomes","HG03773","Control","Male","SAS","ITU"
"1000 Genomes","HG03874","Control","Female","SAS","ITU"
"1000 Genomes","HG04018","Control","Female","SAS","ITU"
"1000 Genomes","HG03714","Control","Female","SAS","ITU"
"1000 Genomes","HG03716","Control","Male","SAS","ITU"
"1000 Genomes","HG03717","Control","Female","SAS","ITU"
"1000 Genomes","HG03718","Control","Male","SAS","ITU"
"1000 Genomes","HG03730","Control","Female","SAS","ITU"
"1000 Genomes","HG03729","Control","Male","SAS","ITU"
"1000 Genomes","HG03731","Control","Female","SAS","ITU"
"1000 Genomes","HG03742","Control","Male","SAS","ITU"
"1000 Genomes","HG03770","Control","Female","SAS","ITU"
"1000 Genomes","HG03771","Control","Male","SAS","ITU"
"1000 Genomes","HG03781","Control","Female","SAS","ITU"
"1000 Genomes","HG03779","Control","Male","SAS","ITU"
"1000 Genomes","HG03774","Control","Female","SAS","ITU"
"1000 Genomes","HG03775","Control","Male","SAS","ITU"
"1000 Genomes","HG03777","Control","Male","SAS","ITU"
"1000 Genomes","HG03784","Control","Female","SAS","ITU"
"1000 Genomes","HG03786","Control","Male","SAS","ITU"
"1000 Genomes","HG03785","Control","Male","SAS","ITU"
"1000 Genomes","HG03790","Control","Male","SAS","ITU"
"1000 Genomes","HG03792","Control","Male","SAS","ITU"
"1000 Genomes","HG03787","Control","Female","SAS","ITU"
"1000 Genomes","HG03788","Control","Male","SAS","ITU"
"1000 Genomes","HG03789","Control","Female","SAS","ITU"
"1000 Genomes","HG03782","Control","Female","SAS","ITU"
"1000 Genomes","HG03866","Control","Male","SAS","ITU"
"1000 Genomes","HG03873","Control","Female","SAS","ITU"
"1000 Genomes","HG03861","Control","Female","SAS","ITU"
"1000 Genomes","HG03863","Control","Female","SAS","ITU"
"1000 Genomes","HG03864","Control","Male","SAS","ITU"
"1000 Genomes","HG03862","Control","Female","SAS","ITU"
"1000 Genomes","HG03869","Control","Male","SAS","ITU"
"1000 Genomes","HG03872","Control","Male","SAS","ITU"
"1000 Genomes","HG03870","Control","Male","SAS","ITU"
"1000 Genomes","HG03867","Control","Male","SAS","ITU"
"1000 Genomes","HG03780","Control","Female","SAS","ITU"
"1000 Genomes","HG03882","Control","Female","SAS","ITU"
"1000 Genomes","HG03963","Control","Male","SAS","ITU"
"1000 Genomes","HG03960","Control","Male","SAS","ITU"
"1000 Genomes","HG03968","Control","Female","SAS","ITU"
"1000 Genomes","HG03969","Control","Male","SAS","ITU"
"1000 Genomes","HG03977","Control","Female","SAS","ITU"
"1000 Genomes","HG03978","Control","Male","SAS","ITU"
"1000 Genomes","HG03971","Control","Male","SAS","ITU"
"1000 Genomes","HG03974","Control","Male","SAS","ITU"
"1000 Genomes","HG03973","Control","Female","SAS","ITU"
"1000 Genomes","HG03976","Control","Male","SAS","ITU"
"1000 Genomes","HG03720","Control","Male","SAS","ITU"
"1000 Genomes","HG04001","Control","Female","SAS","ITU"
"1000 Genomes","HG04002","Control","Male","SAS","ITU"
"1000 Genomes","HG04019","Control","Male","SAS","ITU"
"1000 Genomes","HG04023","Control","Male","SAS","ITU"
"1000 Genomes","HG04025","Control","Female","SAS","ITU"
"1000 Genomes","HG04014","Control","Female","SAS","ITU"
"1000 Genomes","HG04020","Control","Male","SAS","ITU"
"1000 Genomes","HG04015","Control","Male","SAS","ITU"
"1000 Genomes","HG04017","Control","Male","SAS","ITU"
"1000 Genomes","HG04026","Control","Female","SAS","ITU"
"1000 Genomes","HG04022","Control","Male","SAS","ITU"
"1000 Genomes","HG04054","Control","Female","SAS","ITU"
"1000 Genomes","HG04056","Control","Male","SAS","ITU"
"1000 Genomes","HG04061","Control","Male","SAS","ITU"
"1000 Genomes","HG04062","Control","Female","SAS","ITU"
"1000 Genomes","HG04060","Control","Male","SAS","ITU"
"1000 Genomes","HG04063","Control","Female","SAS","ITU"
"1000 Genomes","HG04059","Control","Female","SAS","ITU"
"1000 Genomes","HG04076","Control","Female","SAS","ITU"
"1000 Genomes","HG04080","Control","Male","SAS","ITU"
"1000 Genomes","HG04090","Control","Female","SAS","ITU"
"1000 Genomes","HG04093","Control","Male","SAS","ITU"
"1000 Genomes","HG04094","Control","Male","SAS","ITU"
"1000 Genomes","HG04096","Control","Male","SAS","ITU"
"1000 Genomes","HG04098","Control","Male","SAS","ITU"
"1000 Genomes","HG03778","Control","Male","SAS","ITU"
"1000 Genomes","HG04118","Control","Female","SAS","ITU"
"1000 Genomes","HG04209","Control","Female","SAS","ITU"
"1000 Genomes","HG04198","Control","Male","SAS","ITU"
"1000 Genomes","HG04200","Control","Female","SAS","ITU"
"1000 Genomes","HG04202","Control","Female","SAS","ITU"
"1000 Genomes","HG04211","Control","Male","SAS","ITU"
"1000 Genomes","HG04212","Control","Female","SAS","ITU"
"1000 Genomes","HG04222","Control","Male","SAS","ITU"
"1000 Genomes","HG04214","Control","Female","SAS","ITU"
"1000 Genomes","HG04216","Control","Female","SAS","ITU"
"1000 Genomes","HG04219","Control","Male","SAS","ITU"
"1000 Genomes","HG04225","Control","Male","SAS","ITU"
"1000 Genomes","HG04235","Control","Male","SAS","ITU"
"1000 Genomes","HG04238","Control","Male","SAS","ITU"
"1000 Genomes","HG03875","Control","Male","SAS","ITU"
"1000 Genomes","HG03965","Control","Male","SAS","ITU"
"1000 Genomes","HG04070","Control","Female","SAS","ITU"
"1000 Genomes","HG03868","Control","Female","SAS","ITU"
"1000 Genomes","HG03967","Control","Male","SAS","ITU"
"1000 Genomes","NA18939","Control","Female","EAS","JPT"
"1000 Genomes","NA18940","Control","Male","EAS","JPT"
"1000 Genomes","NA18941","Control","Female","EAS","JPT"
"1000 Genomes","NA18942","Control","Female","EAS","JPT"
"1000 Genomes","NA18943","Control","Male","EAS","JPT"
"1000 Genomes","NA18944","Control","Male","EAS","JPT"
"1000 Genomes","NA18945","Control","Male","EAS","JPT"
"1000 Genomes","NA18946","Control","Female","EAS","JPT"
"1000 Genomes","NA18947","Control","Female","EAS","JPT"
"1000 Genomes","NA18948","Control","Male","EAS","JPT"
"1000 Genomes","NA18949","Control","Female","EAS","JPT"
"1000 Genomes","NA18950","Control","Female","EAS","JPT"
"1000 Genomes","NA18951","Control","Female","EAS","JPT"
"1000 Genomes","NA18952","Control","Male","EAS","JPT"
"1000 Genomes","NA18953","Control","Male","EAS","JPT"
"1000 Genomes","NA18954","Control","Female","EAS","JPT"
"1000 Genomes","NA18956","Control","Female","EAS","JPT"
"1000 Genomes","NA18957","Control","Female","EAS","JPT"
"1000 Genomes","NA18959","Control","Male","EAS","JPT"
"1000 Genomes","NA18960","Control","Male","EAS","JPT"
"1000 Genomes","NA18961","Control","Male","EAS","JPT"
"1000 Genomes","NA18962","Control","Male","EAS","JPT"
"1000 Genomes","NA18963","Control","Female","EAS","JPT"
"1000 Genomes","NA18964","Control","Female","EAS","JPT"
"1000 Genomes","NA18965","Control","Male","EAS","JPT"
"1000 Genomes","NA18966","Control","Male","EAS","JPT"
"1000 Genomes","NA18967","Control","Male","EAS","JPT"
"1000 Genomes","NA18968","Control","Female","EAS","JPT"
"1000 Genomes","NA18969","Control","Female","EAS","JPT"
"1000 Genomes","NA18970","Control","Male","EAS","JPT"
"1000 Genomes","NA18971","Control","Male","EAS","JPT"
"1000 Genomes","NA18972","Control","Female","EAS","JPT"
"1000 Genomes","NA18973","Control","Female","EAS","JPT"
"1000 Genomes","NA18974","Control","Male","EAS","JPT"
"1000 Genomes","NA18975","Control","Female","EAS","JPT"
"1000 Genomes","NA18976","Control","Female","EAS","JPT"
"1000 Genomes","NA18977","Control","Male","EAS","JPT"
"1000 Genomes","NA18978","Control","Female","EAS","JPT"
"1000 Genomes","NA18979","Control","Female","EAS","JPT"
"1000 Genomes","NA18980","Control","Female","EAS","JPT"
"1000 Genomes","NA18981","Control","Female","EAS","JPT"
"1000 Genomes","NA18982","Control","Male","EAS","JPT"
"1000 Genomes","NA18983","Control","Male","EAS","JPT"
"1000 Genomes","NA18984","Control","Male","EAS","JPT"
"1000 Genomes","NA18985","Control","Male","EAS","JPT"
"1000 Genomes","NA18986","Control","Male","EAS","JPT"
"1000 Genomes","NA18987","Control","Female","EAS","JPT"
"1000 Genomes","NA18988","Control","Male","EAS","JPT"
"1000 Genomes","NA18989","Control","Male","EAS","JPT"
"1000 Genomes","NA18990","Control","Male","EAS","JPT"
"1000 Genomes","NA18991","Control","Female","EAS","JPT"
"1000 Genomes","NA18992","Control","Female","EAS","JPT"
"1000 Genomes","NA18993","Control","Female","EAS","JPT"
"1000 Genomes","NA18994","Control","Male","EAS","JPT"
"1000 Genomes","NA18995","Control","Male","EAS","JPT"
"1000 Genomes","NA18997","Control","Female","EAS","JPT"
"1000 Genomes","NA18998","Control","Female","EAS","JPT"
"1000 Genomes","NA18999","Control","Female","EAS","JPT"
"1000 Genomes","NA19000","Control","Male","EAS","JPT"
"1000 Genomes","NA19001","Control","Female","EAS","JPT"
"1000 Genomes","NA19002","Control","Female","EAS","JPT"
"1000 Genomes","NA19003","Control","Female","EAS","JPT"
"1000 Genomes","NA19004","Control","Male","EAS","JPT"
"1000 Genomes","NA19005","Control","Male","EAS","JPT"
"1000 Genomes","NA19006","Control","Male","EAS","JPT"
"1000 Genomes","NA19007","Control","Male","EAS","JPT"
"1000 Genomes","NA19009","Control","Male","EAS","JPT"
"1000 Genomes","NA19010","Control","Female","EAS","JPT"
"1000 Genomes","NA19011","Control","Female","EAS","JPT"
"1000 Genomes","NA19012","Control","Male","EAS","JPT"
"1000 Genomes","NA19054","Control","Female","EAS","JPT"
"1000 Genomes","NA19055","Control","Male","EAS","JPT"
"1000 Genomes","NA19056","Control","Male","EAS","JPT"
"1000 Genomes","NA19057","Control","Female","EAS","JPT"
"1000 Genomes","NA19058","Control","Male","EAS","JPT"
"1000 Genomes","NA19059","Control","Female","EAS","JPT"
"1000 Genomes","NA19060","Control","Male","EAS","JPT"
"1000 Genomes","NA19062","Control","Male","EAS","JPT"
"1000 Genomes","NA19063","Control","Male","EAS","JPT"
"1000 Genomes","NA19064","Control","Female","EAS","JPT"
"1000 Genomes","NA19065","Control","Female","EAS","JPT"
"1000 Genomes","NA19066","Control","Male","EAS","JPT"
"1000 Genomes","NA19067","Control","Male","EAS","JPT"
"1000 Genomes","NA19068","Control","Male","EAS","JPT"
"1000 Genomes","NA19070","Control","Male","EAS","JPT"
"1000 Genomes","NA19072","Control","Male","EAS","JPT"
"1000 Genomes","NA19074","Control","Female","EAS","JPT"
"1000 Genomes","NA19075","Control","Male","EAS","JPT"
"1000 Genomes","NA19076","Control","Male","EAS","JPT"
"1000 Genomes","NA19077","Control","Female","EAS","JPT"
"1000 Genomes","NA19078","Control","Female","EAS","JPT"
"1000 Genomes","NA19079","Control","Male","EAS","JPT"
"1000 Genomes","NA19080","Control","Female","EAS","JPT"
"1000 Genomes","NA19081","Control","Female","EAS","JPT"
